Date,Time,Tank,Tank.Quadrant,Experiment.Stage,Light.PAR,Temp.C,Salinity,Conductivity,pH,Initials
20170710,16:15:00,Tank4,1,Treatment,402,31.5,37.6,63945,7.93,YZ_JM
20170710,16:15:00,Tank4,2,Treatment,112,31.5,37.6,63966,7.93,YZ_JM
20170710,16:15:00,Tank4,3,Treatment,340,31.5,37.6,63964,7.93,YZ_JM
20170710,16:15:00,Tank4,4,Treatment,260,31.5,37.6,63942,7.93,YZ_JM
20170710,16:15:00,Tank4,5,Treatment,412,31.5,37.6,63937,7.93,YZ_JM
20170710,16:15:00,Tank4,6,Treatment,325,31.5,37.6,63941,7.93,YZ_JM
20170710,16:15:00,Tank4,7,Treatment,64,31.5,37.6,64012,7.93,YZ_JM
20170710,16:15:00,Tank4,8,Treatment,119,31.6,37.6,63988,7.94,YZ_JM
20170710,16:15:00,Tank4,9,Treatment,116,31.5,37.6,63967,7.94,YZ_JM
20170710,16:24:00,Tank3,1,Treatment,305,32.9,37.6,65404,7.97,YZ_JM
20170710,16:24:00,Tank3,2,Treatment,324,32.9,37.6,65448,7.97,YZ_JM
20170710,16:24:00,Tank3,3,Treatment,338,32.9,37.6,65502,7.97,YZ_JM
20170710,16:24:00,Tank3,4,Treatment,320,32.9,37.6,65445,7.98,YZ_JM
20170710,16:24:00,Tank3,5,Treatment,423,32.9,37.6,65444,7.98,YZ_JM
20170710,16:24:00,Tank3,6,Treatment,349,32.8,37.6,65446,7.98,YZ_JM
20170710,16:24:00,Tank3,7,Treatment,143,32.9,37.5,65433,7.98,YZ_JM
20170710,16:24:00,Tank3,8,Treatment,130,32.8,37.6,65449,7.98,YZ_JM
20170710,16:24:00,Tank3,9,Treatment,108,32.8,37.6,65457,7.98,YZ_JM
20170710,16:26:00,Tank2,1,Treatment,262,29.5,37.5,61524,7.96,YZ_JM
20170710,16:26:00,Tank2,2,Treatment,420,29.6,37.5,61542,7.95,YZ_JM
20170710,16:26:00,Tank2,3,Treatment,370,29.6,37.5,61544,7.95,YZ_JM
20170710,16:26:00,Tank2,4,Treatment,198,29.5,37.5,61534,7.95,YZ_JM
20170710,16:26:00,Tank2,5,Treatment,301,29.6,37.5,61534,7.95,YZ_JM
20170710,16:26:00,Tank2,6,Treatment,111,29.6,37.5,61539,7.95,YZ_JM
20170710,16:26:00,Tank2,7,Treatment,112,29.6,37.5,61541,7.95,YZ_JM
20170710,16:26:00,Tank2,8,Treatment,83,29.6,37.5,61533,7.95,YZ_JM
20170710,16:26:00,Tank2,9,Treatment,78,29.6,37.5,61541,7.95,YZ_JM
20170711,9:02:00,Tank1,1,Treatment,9,28.9,37.5,60831,7.9,YZ_JM
20170711,9:02:00,Tank1,2,Treatment,10,28.9,37.5,60831,7.9,YZ_JM
20170711,9:02:00,Tank1,3,Treatment,9,28.9,37.5,60826,7.9,YZ_JM
20170711,9:02:00,Tank1,4,Treatment,9,28.9,37.5,60829,7.89,YZ_JM
20170711,9:02:00,Tank1,5,Treatment,13,28.9,37.5,60834,7.89,YZ_JM
20170711,9:02:00,Tank1,6,Treatment,14,28.9,37.5,60835,7.89,YZ_JM
20170711,9:02:00,Tank1,7,Treatment,9,28.9,37.5,60833,7.89,YZ_JM
20170711,9:02:00,Tank1,8,Treatment,11,28.9,37.5,60835,7.89,YZ_JM
20170711,9:02:00,Tank1,9,Treatment,11,28.9,37.5,60834,7.89,YZ_JM
20170711,9:04:00,Tank3,1,Treatment,13,28.9,37.6,61892,7.88,YZ_JM
20170711,9:04:00,Tank3,2,Treatment,12,29.7,37.6,61893,7.88,YZ_JM
20170711,9:04:00,Tank3,3,Treatment,19,29.7,37.6,61882,7.88,YZ_JM
20170711,9:04:00,Tank3,4,Treatment,22,29.8,37.6,61889,7.88,YZ_JM
20170711,9:04:00,Tank3,5,Treatment,23,29.8,37.6,61905,7.88,YZ_JM
20170711,9:04:00,Tank3,6,Treatment,79,29.8,37.6,61901,7.88,YZ_JM
20170711,9:04:00,Tank3,7,Treatment,21,29.8,37.6,61882,7.88,YZ_JM
20170711,9:04:00,Tank3,8,Treatment,18,29.8,37.6,61900,7.88,YZ_JM
20170711,9:04:00,Tank3,9,Treatment,35,29.8,37.6,61896,7.88,YZ_JM
20170711,9:08:00,Tank4,1,Treatment,15,30.2,37.6,62049,7.87,YZ_JM
20170711,9:08:00,Tank4,2,Treatment,16,30.2,37.6,62404,7.87,YZ_JM
20170711,9:08:00,Tank4,3,Treatment,17,30.1,37.6,62361,7.87,YZ_JM
20170711,9:08:00,Tank4,4,Treatment,21,30.2,37.6,62340,7.87,YZ_JM
20170711,9:08:00,Tank4,5,Treatment,29,30.2,37.6,62393,7.87,YZ_JM
20170711,9:08:00,Tank4,6,Treatment,17,30.2,37.6,62364,7.87,YZ_JM
20170711,9:08:00,Tank4,7,Treatment,18,30.2,37.5,62395,7.87,YZ_JM
20170711,9:08:00,Tank4,8,Treatment,27,30.2,37.6,62406,7.87,YZ_JM
20170711,9:08:00,Tank4,9,Treatment,24,30.2,37.6,62363,7.87,YZ_JM
20170711,9:11:00,Tank2,1,Treatment,6,28.9,37.5,60833,7.89,YZ_JM
20170711,9:11:00,Tank2,2,Treatment,13,28.9,37.5,60811,7.89,YZ_JM
20170711,9:11:00,Tank2,3,Treatment,14,28.9,37.5,60840,7.89,YZ_JM
20170711,9:11:00,Tank2,4,Treatment,9,28.9,37.5,60818,7.89,YZ_JM
20170711,9:11:00,Tank2,5,Treatment,25,28.9,37.5,60823,7.89,YZ_JM
20170711,9:11:00,Tank2,6,Treatment,18,28.9,37.5,60809,7.89,YZ_JM
20170711,9:11:00,Tank2,7,Treatment,7,28.9,37.5,60828,7.89,YZ_JM
20170711,9:11:00,Tank2,8,Treatment,14,28.9,37.5,60830,7.89,YZ_JM
20170711,9:11:00,Tank2,9,Treatment,15,28.9,37.5,60821,7.89,YZ_JM
20170711,16:06:00,Tank4,1,Treatment,395,32.9,32.9,65495,8,YZ_JM
20170711,16:06:00,Tank4,2,Treatment,483,32.9,32.9,65476,8.02,YZ_JM
20170711,16:06:00,Tank4,3,Treatment,320,32.8,32.8,65445,8.02,YZ_JM
20170711,16:06:00,Tank4,4,Treatment,432,32.8,32.8,65429,8.02,YZ_JM
20170711,16:06:00,Tank4,5,Treatment,317,32.8,32.8,65449,8.02,YZ_JM
20170711,16:06:00,Tank4,6,Treatment,399,32.8,32.8,65445,8.02,YZ_JM
20170711,16:06:00,Tank4,7,Treatment,58,32.8,32.8,65521,8.02,YZ_JM
20170711,16:06:00,Tank4,8,Treatment,192,32.9,32.9,65540,8.02,YZ_JM
20170711,16:06:00,Tank4,9,Treatment,76,32.8,32.8,65440,8.02,YZ_JM
20170711,16:12:00,Tank2,1,Treatment,162,29.5,37.6,61635,8.03,YZ_JM
20170711,16:12:00,Tank2,2,Treatment,364,29.5,37.5,61547,8,YZ_JM
20170711,16:12:00,Tank2,3,Treatment,396,29.5,37.5,61555,8,YZ_JM
20170711,16:12:00,Tank2,4,Treatment,289,29.5,37.5,61554,8,YZ_JM
20170711,16:12:00,Tank2,5,Treatment,307,29.5,37.5,61546,8,YZ_JM
20170711,16:12:00,Tank2,6,Treatment,335,29.5,37.5,61553,8,YZ_JM
20170711,16:12:00,Tank2,7,Treatment,67,29.5,37.5,61542,8.01,YZ_JM
20170711,16:12:00,Tank2,8,Treatment,63,29.5,37.5,61533,8,YZ_JM
20170711,16:12:00,Tank2,9,Treatment,66,29.5,37.5,61545,8,YZ_JM
20170711,16:16:00,Tank3,1,Treatment,519,33.3,37.6,65890,8.03,YZ_JM
20170711,16:16:00,Tank3,2,Treatment,350,33.3,37.6,65870,8.04,YZ_JM
20170711,16:16:00,Tank3,3,Treatment,315,33.3,37.6,65882,8.03,YZ_JM
20170711,16:16:00,Tank3,4,Treatment,371,33.1,37.6,65904,8.04,YZ_JM
20170711,16:16:00,Tank3,5,Treatment,360,33.3,37.6,65895,8.04,YZ_JM
20170711,16:16:00,Tank3,6,Treatment,365,33.3,37.6,65871,8.04,YZ_JM
20170711,16:16:00,Tank3,7,Treatment,227,33.1,37.6,65900,8.04,YZ_JM
20170711,16:16:00,Tank3,8,Treatment,237,33.3,37.6,65889,8.03,YZ_JM
20170711,16:16:00,Tank3,9,Treatment,266,33.2,37.6,65846,8.03,YZ_JM
20170711,16:19:00,Tank1,1,Treatment,267,30.1,37.5,62172,8.04,YZ_JM
20170711,16:19:00,Tank1,2,Treatment,354,30.1,37.5,62172,8.04,YZ_JM
20170711,16:19:00,Tank1,3,Treatment,324,30.1,37.5,62150,8.04,YZ_JM
20170711,16:19:00,Tank1,4,Treatment,404,30.1,37.5,62149,8.04,YZ_JM
20170711,16:19:00,Tank1,5,Treatment,399,30.1,37.5,62162,8.04,YZ_JM
20170711,16:19:00,Tank1,6,Treatment,420,30.1,37.5,62147,8.04,YZ_JM
20170711,16:19:00,Tank1,7,Treatment,179,30,37.5,62147,8.04,YZ_JM
20170711,16:19:00,Tank1,8,Treatment,174,30.1,37.5,62126,8.03,YZ_JM
20170711,16:19:00,Tank1,9,Treatment,99,30.1,37.5,62129,8.03,YZ_JM
20170712,9:13:00,Tank2,1,Treatment,20,28.9,37.5,60828,7.87,YZ_JM
20170712,9:13:00,Tank2,2,Treatment,27,28.9,37.5,60834,7.87,YZ_JM
20170712,9:13:00,Tank2,3,Treatment,26,28.9,37.5,60831,7.87,YZ_JM
20170712,9:13:00,Tank2,4,Treatment,20,28.9,37.5,60830,7.87,YZ_JM
20170712,9:13:00,Tank2,5,Treatment,42,28.9,37.5,60820,7.87,YZ_JM
20170712,9:13:00,Tank2,6,Treatment,43,28.9,37.5,60822,7.87,YZ_JM
20170712,9:13:00,Tank2,7,Treatment,21,28.9,37.5,60825,7.87,YZ_JM
20170712,9:13:00,Tank2,8,Treatment,25,28.9,37.5,60817,7.87,YZ_JM
20170712,9:13:00,Tank2,9,Treatment,94,28.9,37.5,60818,7.87,YZ_JM
20170712,9:17:00,Tank3,1,Treatment,46,28.2,37.9,60600,7.86,YZ_JM
20170712,9:17:00,Tank3,2,Treatment,27,28.2,37.9,60599,7.86,YZ_JM
20170712,9:17:00,Tank3,3,Treatment,28,28.2,37.9,60596,7.86,YZ_JM
20170712,9:17:00,Tank3,4,Treatment,44,28.2,37.9,60603,7.86,YZ_JM
20170712,9:17:00,Tank3,5,Treatment,37,28.2,37.9,60607,7.86,YZ_JM
20170712,9:17:00,Tank3,6,Treatment,45,28.2,37.9,60599,7.86,YZ_JM
20170712,9:17:00,Tank3,7,Treatment,39,28.2,37.9,60577,7.86,YZ_JM
20170712,9:17:00,Tank3,8,Treatment,28,28.2,37.9,60605,7.86,YZ_JM
20170712,9:17:00,Tank3,9,Treatment,37,28.2,37.9,60604,7.86,YZ_JM
20170712,9:23:00,Tank1,1,Treatment,12,28.9,37.5,60837,7.88,YZ_JM
20170712,9:23:00,Tank1,2,Treatment,12,28.9,37.5,60839,7.88,YZ_JM
20170712,9:23:00,Tank1,3,Treatment,11,28.9,37.5,60818,7.88,YZ_JM
20170712,9:23:00,Tank1,4,Treatment,22,28.9,37.5,60830,7.88,YZ_JM
20170712,9:23:00,Tank1,5,Treatment,23,28.9,37.5,60839,7.88,YZ_JM
20170712,9:23:00,Tank1,6,Treatment,16,28.9,37.5,60836,7.88,YZ_JM
20170712,9:23:00,Tank1,7,Treatment,21,28.9,37.5,60833,7.88,YZ_JM
20170712,9:23:00,Tank1,8,Treatment,20,28.9,37.5,60835,7.88,YZ_JM
20170712,9:23:00,Tank1,9,Treatment,19,28.9,37.5,60837,7.88,YZ_JM
20170712,9:25:00,Tank4,1,Treatment,27,29.9,37.6,62084,7.86,YZ_JM
20170712,9:25:00,Tank4,2,Treatment,25,29.9,37.6,62101,7.86,YZ_JM
20170712,9:25:00,Tank4,3,Treatment,25,30,37.6,62095,7.86,YZ_JM
20170712,9:25:00,Tank4,4,Treatment,29,30,37.6,62096,7.86,YZ_JM
20170712,9:25:00,Tank4,5,Treatment,38,30,37.6,62110,7.86,YZ_JM
20170712,9:25:00,Tank4,6,Treatment,47,30,37.6,62100,7.86,YZ_JM
20170712,9:25:00,Tank4,7,Treatment,27,30,37.6,62104,7.86,YZ_JM
20170712,9:25:00,Tank4,8,Treatment,35,29.9,37.6,62100,7.86,YZ_JM
20170712,9:25:00,Tank4,9,Treatment,54,30,37.6,62114,7.86,YZ_JM
20170713,17:30:00,Tank4,1,Treatment,87,32.3,37.6,64815,7.83,YZ_JM
20170713,17:30:00,Tank4,2,Treatment,105,32.3,37.6,64850,7.84,YZ_JM
20170713,17:30:00,Tank4,3,Treatment,325,32.3,37.6,64860,7.84,YZ_JM
20170713,17:30:00,Tank4,4,Treatment,85,32.3,37.6,64823,7.84,YZ_JM
20170713,17:30:00,Tank4,5,Treatment,387,32.3,37.6,64844,7.84,YZ_JM
20170713,17:30:00,Tank4,6,Treatment,105,32.3,37.6,64845,7.85,YZ_JM
20170713,17:30:00,Tank4,7,Treatment,41,32.3,37.6,64819,7.85,YZ_JM
20170713,17:30:00,Tank4,8,Treatment,79,32.3,37.6,64874,7.85,YZ_JM
20170713,17:30:00,Tank4,9,Treatment,111,32.3,37.6,64771,7.85,YZ_JM
20170713,17:36:00,Tank3,1,Treatment,69,33.3,37.7,65933,7.83,YZ_JM
20170713,17:36:00,Tank3,2,Treatment,423,33.1,37.7,65879,7.83,YZ_JM
20170713,17:36:00,Tank3,3,Treatment,69,33.2,37.6,65935,7.83,YZ_JM
20170713,17:36:00,Tank3,4,Treatment,65,33.3,37.7,65978,7.83,YZ_JM
20170713,17:36:00,Tank3,5,Treatment,380,33.3,37.7,65950,7.83,YZ_JM
20170713,17:36:00,Tank3,6,Treatment,65,33.2,37.7,65900,7.83,YZ_JM
20170713,17:36:00,Tank3,7,Treatment,65,33.2,37.7,65968,7.84,YZ_JM
20170713,17:36:00,Tank3,8,Treatment,50,33.3,37.6,65906,7.84,YZ_JM
20170713,17:36:00,Tank3,9,Treatment,48,33.2,37.6,65922,7.84,YZ_JM
20170713,17:39:00,Tank2,1,Treatment,157,29.8,37.6,61921,7.87,YZ_JM
20170713,17:39:00,Tank2,2,Treatment,185,29.8,37.6,61907,7.87,YZ_JM
20170713,17:39:00,Tank2,3,Treatment,39,29.8,37.6,61886,7.87,YZ_JM
20170713,17:39:00,Tank2,4,Treatment,75,29.8,37.6,61907,7.86,YZ_JM
20170713,17:39:00,Tank2,5,Treatment,80,29.8,37.6,61908,7.86,YZ_JM
20170713,17:39:00,Tank2,6,Treatment,43,29.8,37.6,61871,7.86,YZ_JM
20170713,17:39:00,Tank2,7,Treatment,53,29.8,37.6,61933,7.86,YZ_JM
20170713,17:39:00,Tank2,8,Treatment,45,29.8,37.6,61897,7.86,YZ_JM
20170713,17:39:00,Tank2,9,Treatment,35,29.8,37.6,61874,7.86,YZ_JM
20170713,17:41:00,Tank1,1,Treatment,88,29.8,37.6,61858,7.86,YZ_JM
20170713,17:41:00,Tank1,2,Treatment,48,29.8,37.6,61838,7.86,YZ_JM
20170713,17:41:00,Tank1,3,Treatment,33,29.8,37.6,61818,7.86,YZ_JM
20170713,17:41:00,Tank1,4,Treatment,71,29.8,37.6,61897,7.86,YZ_JM
20170713,17:41:00,Tank1,5,Treatment,52,29.8,37.6,61917,7.86,YZ_JM
20170713,17:41:00,Tank1,6,Treatment,38,29.8,37.6,61882,7.86,YZ_JM
20170713,17:41:00,Tank1,7,Treatment,67,29.8,37.6,61896,7.86,YZ_JM
20170713,17:41:00,Tank1,8,Treatment,47,29.8,37.6,61816,7.86,YZ_JM
20170713,17:41:00,Tank1,9,Treatment,33,29.8,37.6,61948,7.86,YZ_JM
20170714,17:49:00,Tank2,1,Treatment,32,30.1,37.4,61942,7.9,YZ_JM
20170714,17:49:00,Tank2,2,Treatment,105,30,37.4,61899,7.9,YZ_JM
20170714,17:49:00,Tank2,3,Treatment,74,30,37.4,61979,7.9,YZ_JM
20170714,17:49:00,Tank2,4,Treatment,75,30.1,37.6,62230,7.9,YZ_JM
20170714,17:49:00,Tank2,5,Treatment,150,30.1,37.6,62245,7.9,YZ_JM
20170714,17:49:00,Tank2,6,Treatment,51,30.1,37.6,62166,7.9,YZ_JM
20170714,17:49:00,Tank2,7,Treatment,54,30,37.6,62169,7.91,YZ_JM
20170714,17:49:00,Tank2,8,Treatment,65,30,37.6,62186,7.91,YZ_JM
20170714,17:49:00,Tank2,9,Treatment,45,30.1,37.6,62192,7.9,YZ_JM
20170714,17:51:00,Tank1,1,Treatment,146,29.9,37.6,62402,7.9,YZ_JM
20170714,17:51:00,Tank1,2,Treatment,60,29.9,37.5,61996,7.9,YZ_JM
20170714,17:51:00,Tank1,3,Treatment,47,29.9,37.6,62014,7.9,YZ_JM
20170714,17:51:00,Tank1,4,Treatment,71,29.9,37.6,62015,7.9,YZ_JM
20170714,17:51:00,Tank1,5,Treatment,48,29.9,37.5,61994,7.9,YZ_JM
20170714,17:51:00,Tank1,6,Treatment,44,29.9,37.5,61983,7.9,YZ_JM
20170714,17:51:00,Tank1,7,Treatment,58,29.8,37.6,62009,7.9,YZ_JM
20170714,17:51:00,Tank1,8,Treatment,41,29.9,37.5,61993,7.9,YZ_JM
20170714,17:51:00,Tank1,9,Treatment,40,29.9,37.5,61982,7.9,YZ_JM
20170714,17:54:00,Tank3,1,Treatment,70,32.6,37.6,65036,7.93,YZ_JM
20170714,17:54:00,Tank3,2,Treatment,80,32.6,37.6,65071,7.93,YZ_JM
20170714,17:54:00,Tank3,3,Treatment,47,32.6,37.6,65024,7.93,YZ_JM
20170714,17:54:00,Tank3,4,Treatment,71,32.5,37.6,65043,7.94,YZ_JM
20170714,17:54:00,Tank3,5,Treatment,410,32.5,37.6,65026,7.94,YZ_JM
20170714,17:54:00,Tank3,6,Treatment,70,32.5,37.6,65033,7.94,YZ_JM
20170714,17:54:00,Tank3,7,Treatment,79,32.5,37.6,65065,7.94,YZ_JM
20170714,17:54:00,Tank3,8,Treatment,53,32.5,37.6,65007,7.94,YZ_JM
20170714,17:54:00,Tank3,9,Treatment,75,32.5,37.6,65026,7.94,YZ_JM
20170714,17:57:00,Tank4,1,Treatment,73,32.1,37.6,64600,7.93,YZ_JM
20170714,17:57:00,Tank4,2,Treatment,105,32.1,37.6,64575,7.93,YZ_JM
20170714,17:57:00,Tank4,3,Treatment,315,32.1,37.6,64615,7.93,YZ_JM
20170714,17:57:00,Tank4,4,Treatment,114,32.2,37.6,64592,7.94,YZ_JM
20170714,17:57:00,Tank4,5,Treatment,62,32.1,37.6,64576,7.94,YZ_JM
20170714,17:57:00,Tank4,6,Treatment,569,32.2,37.6,64622,7.94,YZ_JM
20170714,17:57:00,Tank4,7,Treatment,101,32.2,37.6,64629,7.94,YZ_JM
20170714,17:57:00,Tank4,8,Treatment,125,32.1,37.6,64620,7.94,YZ_JM
20170714,17:57:00,Tank4,9,Treatment,132,32.2,37.5,64635,7.94,YZ_JM
20170715,17:40:00,Tank3,1,Treatment,75,32.9,37.7,65640,7.92,YZ_JM
20170715,17:40:00,Tank3,2,Treatment,130,32.9,37.7,65612,7.92,YZ_JM
20170715,17:40:00,Tank3,3,Treatment,114,33,37.6,65625,7.92,YZ_JM
20170715,17:40:00,Tank3,4,Treatment,92,32.9,37.6,65593,7.93,YZ_JM
20170715,17:40:00,Tank3,5,Treatment,66,32.9,37.6,65588,7.93,YZ_JM
20170715,17:40:00,Tank3,6,Treatment,63,32.9,37.6,65616,7.93,YZ_JM
20170715,17:40:00,Tank3,7,Treatment,93,32.9,37.6,65517,7.93,YZ_JM
20170715,17:40:00,Tank3,8,Treatment,29,32.9,37.7,65614,7.94,YZ_JM
20170715,17:40:00,Tank3,9,Treatment,63,32.9,37.6,65569,7.94,YZ_JM
20170715,17:43:00,Tank2,1,Treatment,85,30.4,37.6,62630,7.93,YZ_JM
20170715,17:43:00,Tank2,2,Treatment,87,30.4,37.6,62599,7.93,YZ_JM
20170715,17:43:00,Tank2,3,Treatment,55,30.4,37.6,62585,7.92,YZ_JM
20170715,17:43:00,Tank2,4,Treatment,105,30.4,37.6,62636,7.92,YZ_JM
20170715,17:43:00,Tank2,5,Treatment,65,30.4,37.7,62591,7.92,YZ_JM
20170715,17:43:00,Tank2,6,Treatment,59,30.4,37.6,62585,7.92,YZ_JM
20170715,17:43:00,Tank2,7,Treatment,72,30.3,37.6,62648,7.92,YZ_JM
20170715,17:43:00,Tank2,8,Treatment,63,30.3,37.6,62578,7.98,YZ_JM
20170715,17:43:00,Tank2,9,Treatment,45,30.3,37.6,62573,7.92,YZ_JM
20170715,17:45:00,Tank1,1,Treatment,153,30.1,37.6,62275,7.92,YZ_JM
20170715,17:45:00,Tank1,2,Treatment,57,30.1,37.6,62251,7.92,YZ_JM
20170715,17:45:00,Tank1,3,Treatment,46,30.1,37.6,62262,7.92,YZ_JM
20170715,17:45:00,Tank1,4,Treatment,74,30.1,37.6,62268,7.92,YZ_JM
20170715,17:45:00,Tank1,5,Treatment,50,30.1,37.6,62238,7.92,YZ_JM
20170715,17:45:00,Tank1,6,Treatment,37,30.1,37.6,62248,7.92,YZ_JM
20170715,17:45:00,Tank1,7,Treatment,51,30.1,37.6,62297,7.92,YZ_JM
20170715,17:45:00,Tank1,8,Treatment,49,30.1,37.6,62270,7.92,YZ_JM
20170715,17:45:00,Tank1,9,Treatment,34,30.1,37.6,62240,7.92,YZ_JM
20170715,17:51:00,Tank4,1,Treatment,40,32.3,37.6,64815,7.96,YZ_JM
20170715,17:51:00,Tank4,2,Treatment,266,32.3,37.6,64843,7.96,YZ_JM
20170715,17:51:00,Tank4,3,Treatment,127,32.3,37.6,64856,7.96,YZ_JM
20170715,17:51:00,Tank4,4,Treatment,329,32.3,37.6,64849,7.96,YZ_JM
20170715,17:51:00,Tank4,5,Treatment,95,32.3,37.6,64853,7.96,YZ_JM
20170715,17:51:00,Tank4,6,Treatment,102,32.3,37.6,64898,7.96,YZ_JM
20170715,17:51:00,Tank4,7,Treatment,115,32.3,37.6,64817,7.96,YZ_JM
20170715,17:51:00,Tank4,8,Treatment,46,32.3,37.6,64811,7.97,YZ_JM
20170715,17:51:00,Tank4,9,Treatment,76,32.3,37.6,64917,7.97,YZ_JM
20170716,16:13:00,Tank1,1,Treatment,367,30.3,37.6,62538,7.9,YZ_JM
20170716,16:13:00,Tank1,2,Treatment,600,30.3,37.6,62553,7.9,YZ_JM
20170716,16:13:00,Tank1,3,Treatment,457,30.3,37.6,62589,7.9,YZ_JM
20170716,16:13:00,Tank1,4,Treatment,1219,30.3,37.6,62557,7.9,YZ_JM
20170716,16:13:00,Tank1,5,Treatment,993,30.3,37.6,62540,7.9,YZ_JM
20170716,16:13:00,Tank1,6,Treatment,855,30.3,37.6,62553,7.9,YZ_JM
20170716,16:13:00,Tank1,7,Treatment,209,30.3,37.6,62566,7.9,YZ_JM
20170716,16:13:00,Tank1,8,Treatment,185,30.3,37.6,62549,7.9,YZ_JM
20170716,16:13:00,Tank1,9,Treatment,121,30.3,37.6,62532,7.9,YZ_JM
20170716,16:21:00,Tank3,1,Treatment,240,32.9,37.7,65587,7.92,YZ_JM
20170716,16:21:00,Tank3,2,Treatment,259,32.9,37.7,65596,7.92,YZ_JM
20170716,16:21:00,Tank3,3,Treatment,118,32.9,37.6,65556,7.93,YZ_JM
20170716,16:21:00,Tank3,4,Treatment,766,32.9,37.7,65589,7.93,YZ_JM
20170716,16:21:00,Tank3,5,Treatment,287,32.9,37.7,65576,7.93,YZ_JM
20170716,16:21:00,Tank3,6,Treatment,126,32.9,37.7,65635,7.93,YZ_JM
20170716,16:21:00,Tank3,7,Treatment,172,32.9,37.6,65588,7.93,YZ_JM
20170716,16:21:00,Tank3,8,Treatment,105,32.9,37.6,65539,7.93,YZ_JM
20170716,16:21:00,Tank3,9,Treatment,720,32.9,37.6,65590,7.93,YZ_JM
20170716,16:24:00,Tank2,1,Treatment,112,30.4,37.7,62400,7.92,YZ_JM
20170716,16:24:00,Tank2,2,Treatment,104,30.4,37.7,62674,7.91,YZ_JM
20170716,16:24:00,Tank2,3,Treatment,272,30.3,37.7,62607,7.91,YZ_JM
20170716,16:24:00,Tank2,4,Treatment,653,30.3,37.7,62661,7.91,YZ_JM
20170716,16:24:00,Tank2,5,Treatment,796,30.4,37.6,62604,7.91,YZ_JM
20170716,16:24:00,Tank2,6,Treatment,898,30.4,37.7,62600,7.91,YZ_JM
20170716,16:24:00,Tank2,7,Treatment,92,30.4,37.6,62539,7.91,YZ_JM
20170716,16:24:00,Tank2,8,Treatment,111,30.4,37.6,62573,7.91,YZ_JM
20170716,16:24:00,Tank2,9,Treatment,83,30.4,37.6,62623,7.91,YZ_JM
20170716,16:27:00,Tank4,1,Treatment,316,32.6,37.6,65179,7.93,YZ_JM
20170716,16:27:00,Tank4,2,Treatment,183,32.6,37.7,65241,7.94,YZ_JM
20170716,16:27:00,Tank4,3,Treatment,712,32.6,37.7,65278,7.94,YZ_JM
20170716,16:27:00,Tank4,4,Treatment,102,32.7,37.6,65211,7.95,YZ_JM
20170716,16:27:00,Tank4,5,Treatment,716,32.6,37.6,65207,7.95,YZ_JM
20170716,16:27:00,Tank4,6,Treatment,732,32.6,37.6,65238,7.95,YZ_JM
20170716,16:27:00,Tank4,7,Treatment,52,32.6,37.6,65221,7.96,YZ_JM
20170716,16:27:00,Tank4,8,Treatment,87,32.6,37.6,65248,7.96,YZ_JM
20170716,16:27:00,Tank4,9,Treatment,80,32.6,37.6,65288,7.96,YZ_JM
20170717,19:05:00,Tank4,1,Treatment,4,29.8,37.3,61390,7.94,YZ_JM
20170717,19:05:00,Tank4,2,Treatment,3,29.7,37.3,61371,7.95,YZ_JM
20170717,19:05:00,Tank4,3,Treatment,7,29.7,37.3,61383,7.95,YZ_JM
20170717,19:05:00,Tank4,4,Treatment,6,29.7,37.3,61394,7.94,YZ_JM
20170717,19:05:00,Tank4,5,Treatment,5,29.7,37.3,61367,7.94,YZ_JM
20170717,19:05:00,Tank4,6,Treatment,7,29.7,37.2,61369,7.94,YZ_JM
20170717,19:05:00,Tank4,7,Treatment,2,29.7,37.2,61365,7.94,YZ_JM
20170717,19:05:00,Tank4,8,Treatment,4,29.7,37.2,61390,7.94,YZ_JM
20170717,19:05:00,Tank4,9,Treatment,6,29.7,37.3,61418,7.94,YZ_JM
20170717,19:08:00,Tank1,1,Treatment,3,28.9,37.3,60440,7.93,YZ_JM
20170717,19:08:00,Tank1,2,Treatment,3,28.9,37.3,60448,7.92,YZ_JM
20170717,19:08:00,Tank1,3,Treatment,3,28.9,37.3,60430,7.92,YZ_JM
20170717,19:08:00,Tank1,4,Treatment,4,28.9,37.3,60425,7.92,YZ_JM
20170717,19:08:00,Tank1,5,Treatment,4,28.9,37.3,60439,7.92,YZ_JM
20170717,19:08:00,Tank1,6,Treatment,4,28.9,37.2,60400,7.92,YZ_JM
20170717,19:08:00,Tank1,7,Treatment,3,28.9,37.2,60480,7.92,YZ_JM
20170717,19:08:00,Tank1,8,Treatment,3,28.9,37.2,60395,7.92,YZ_JM
20170717,19:08:00,Tank1,9,Treatment,2,28.9,37.2,60401,7.91,YZ_JM
20170717,19:11:00,Tank2,1,Treatment,6,28.9,37.3,60422,7.91,YZ_JM
20170717,19:11:00,Tank2,2,Treatment,7,28.9,37.3,60418,7.91,YZ_JM
20170717,19:11:00,Tank2,3,Treatment,8,28.9,37.3,60424,7.91,YZ_JM
20170717,19:11:00,Tank2,4,Treatment,4,28.8,37.3,60432,7.91,YZ_JM
20170717,19:11:00,Tank2,5,Treatment,6,28.9,37.3,60424,7.91,YZ_JM
20170717,19:11:00,Tank2,6,Treatment,3,28.9,37.3,60408,7.91,YZ_JM
