Tank,Date,Time,Temp
4,13-Jul-17,6:00:00,29.84
4,13-Jul-17,6:00:00,30.142
4,13-Jul-17,6:30:00,29.79
4,13-Jul-17,6:30:00,30.142
4,13-Jul-17,7:00:00,29.79
4,13-Jul-17,7:00:00,30.142
4,13-Jul-17,7:30:00,29.815
4,13-Jul-17,7:30:00,30.167
4,13-Jul-17,8:00:00,29.865
4,13-Jul-17,8:00:00,30.217
4,13-Jul-17,8:30:00,29.89
4,13-Jul-17,8:30:00,30.243
4,13-Jul-17,9:00:00,29.865
4,13-Jul-17,9:00:00,30.192
4,13-Jul-17,9:30:00,29.865
4,13-Jul-17,9:30:00,30.142
4,13-Jul-17,10:00:00,29.89
4,13-Jul-17,10:00:00,30.217
4,13-Jul-17,10:30:00,29.916
4,13-Jul-17,10:30:00,30.343
4,13-Jul-17,11:00:00,29.991
4,13-Jul-17,11:00:00,30.066
4,13-Jul-17,11:30:00,30.142
4,13-Jul-17,11:30:00,30.369
4,13-Jul-17,12:00:00,30.621
4,13-Jul-17,12:00:00,30.824
4,13-Jul-17,12:30:00,31.026
4,13-Jul-17,12:30:00,31.23
4,13-Jul-17,13:00:00,31.281
4,13-Jul-17,13:00:00,31.484
4,13-Jul-17,13:30:00,31.586
4,13-Jul-17,13:30:00,31.74
4,13-Jul-17,14:00:00,31.842
4,13-Jul-17,14:00:00,31.97
4,13-Jul-17,14:30:00,32.073
4,13-Jul-17,14:30:00,32.201
4,13-Jul-17,15:00:00,32.253
4,13-Jul-17,15:00:00,32.355
4,13-Jul-17,15:30:00,32.407
4,13-Jul-17,15:30:00,32.51
4,13-Jul-17,16:00:00,32.484
4,13-Jul-17,16:00:00,32.562
4,13-Jul-17,16:30:00,32.51
4,13-Jul-17,16:30:00,32.665
4,13-Jul-17,17:00:00,32.433
4,13-Jul-17,17:00:00,32.562
4,13-Jul-17,17:30:00,32.407
4,13-Jul-17,17:30:00,32.536
4,13-Jul-17,18:00:00,32.407
4,13-Jul-17,18:00:00,32.51
4,13-Jul-17,18:30:00,32.355
4,13-Jul-17,18:30:00,32.458
4,13-Jul-17,19:00:00,32.047
4,13-Jul-17,19:00:00,32.098
4,13-Jul-17,19:30:00,30.976
4,13-Jul-17,19:30:00,31.052
4,13-Jul-17,20:00:00,30.722
4,13-Jul-17,20:00:00,30.748
4,13-Jul-17,20:30:00,30.52
4,13-Jul-17,20:30:00,30.545
4,13-Jul-17,21:00:00,30.444
4,13-Jul-17,21:00:00,30.469
4,13-Jul-17,21:30:00,30.444
4,13-Jul-17,21:30:00,30.444
4,13-Jul-17,22:00:00,30.444
4,13-Jul-17,22:00:00,30.444
4,13-Jul-17,22:30:00,30.419
4,13-Jul-17,22:30:00,30.419
4,13-Jul-17,23:00:00,30.419
4,13-Jul-17,23:00:00,30.419
4,13-Jul-17,23:30:00,30.394
4,13-Jul-17,23:30:00,30.394
4,14-Jul-17,0:00:00,30.369
4,14-Jul-17,0:00:00,30.369
4,14-Jul-17,0:30:00,30.369
4,14-Jul-17,0:30:00,30.369
4,14-Jul-17,1:00:00,30.343
4,14-Jul-17,1:00:00,30.343
4,14-Jul-17,1:30:00,30.318
4,14-Jul-17,1:30:00,30.318
4,14-Jul-17,2:00:00,30.293
4,14-Jul-17,2:00:00,30.293
4,14-Jul-17,2:30:00,30.293
4,14-Jul-17,2:30:00,30.268
4,14-Jul-17,3:00:00,30.268
4,14-Jul-17,3:00:00,30.243
4,14-Jul-17,3:30:00,30.192
4,14-Jul-17,3:30:00,30.167
4,14-Jul-17,4:00:00,30.142
4,14-Jul-17,4:00:00,30.142
4,14-Jul-17,4:30:00,30.117
4,14-Jul-17,4:30:00,30.117
4,14-Jul-17,5:00:00,30.091
4,14-Jul-17,5:00:00,30.091
4,14-Jul-17,5:30:00,30.041
4,14-Jul-17,5:30:00,30.066
4,14-Jul-17,6:00:00,30.016
4,14-Jul-17,6:00:00,30.016
4,14-Jul-17,6:30:00,29.991
4,14-Jul-17,6:30:00,29.991
4,14-Jul-17,7:00:00,29.991
4,14-Jul-17,7:00:00,29.991
4,14-Jul-17,7:30:00,30.041
4,14-Jul-17,7:30:00,30.066
4,14-Jul-17,8:00:00,30.066
4,14-Jul-17,8:00:00,30.117
4,14-Jul-17,8:30:00,30.066
4,14-Jul-17,8:30:00,30.091
4,14-Jul-17,9:00:00,30.016
4,14-Jul-17,9:00:00,30.016
4,14-Jul-17,9:30:00,30.041
4,14-Jul-17,9:30:00,30.066
4,14-Jul-17,10:00:00,29.966
4,14-Jul-17,10:00:00,30.041
4,14-Jul-17,10:30:00,30.066
4,14-Jul-17,10:30:00,30.167
4,14-Jul-17,11:00:00,30.293
4,14-Jul-17,11:00:00,30.545
4,14-Jul-17,11:30:00,30.545
4,14-Jul-17,11:30:00,30.849
4,14-Jul-17,12:00:00,30.874
4,14-Jul-17,12:00:00,31.128
4,14-Jul-17,12:30:00,31.23
4,14-Jul-17,12:30:00,31.408
4,14-Jul-17,13:00:00,31.459
4,14-Jul-17,13:00:00,31.663
4,14-Jul-17,13:30:00,31.714
4,14-Jul-17,13:30:00,31.944
4,14-Jul-17,14:00:00,31.97
4,14-Jul-17,14:00:00,32.227
4,14-Jul-17,14:30:00,32.15
4,14-Jul-17,14:30:00,32.407
4,14-Jul-17,15:00:00,32.253
4,14-Jul-17,15:00:00,32.484
4,14-Jul-17,15:30:00,32.433
4,14-Jul-17,15:30:00,32.665
4,14-Jul-17,16:00:00,32.51
4,14-Jul-17,16:00:00,32.665
4,14-Jul-17,16:30:00,32.587
4,14-Jul-17,16:30:00,32.768
4,14-Jul-17,17:00:00,32.51
4,14-Jul-17,17:00:00,32.665
4,14-Jul-17,17:30:00,32.227
4,14-Jul-17,17:30:00,32.407
4,14-Jul-17,18:00:00,32.124
4,14-Jul-17,18:00:00,32.278
4,14-Jul-17,18:30:00,32.073
4,14-Jul-17,18:30:00,32.201
4,14-Jul-17,19:00:00,31.357
4,14-Jul-17,19:00:00,31.484
4,14-Jul-17,19:30:00,30.824
4,14-Jul-17,19:30:00,30.9
4,14-Jul-17,20:00:00,30.646
4,14-Jul-17,20:00:00,30.697
4,14-Jul-17,20:30:00,30.621
4,14-Jul-17,20:30:00,30.646
4,14-Jul-17,21:00:00,30.571
4,14-Jul-17,21:00:00,30.596
4,14-Jul-17,21:30:00,30.545
4,14-Jul-17,21:30:00,30.571
4,14-Jul-17,22:00:00,30.545
4,14-Jul-17,22:00:00,30.545
4,14-Jul-17,22:30:00,30.545
4,14-Jul-17,22:30:00,30.545
4,14-Jul-17,23:00:00,30.52
4,14-Jul-17,23:00:00,30.52
4,14-Jul-17,23:30:00,30.52
4,14-Jul-17,23:30:00,30.52
4,15-Jul-17,0:00:00,30.52
4,15-Jul-17,0:00:00,30.52
4,15-Jul-17,0:30:00,30.52
4,15-Jul-17,0:30:00,30.495
4,15-Jul-17,1:00:00,30.469
4,15-Jul-17,1:00:00,30.469
4,15-Jul-17,1:30:00,30.469
4,15-Jul-17,1:30:00,30.469
4,15-Jul-17,2:00:00,30.444
4,15-Jul-17,2:00:00,30.444
4,15-Jul-17,2:30:00,30.394
4,15-Jul-17,2:30:00,30.394
4,15-Jul-17,3:00:00,30.343
4,15-Jul-17,3:00:00,30.343
4,15-Jul-17,3:30:00,30.318
4,15-Jul-17,3:30:00,30.318
4,15-Jul-17,4:00:00,30.293
4,15-Jul-17,4:00:00,30.293
4,15-Jul-17,4:30:00,30.268
4,15-Jul-17,4:30:00,30.243
4,15-Jul-17,5:00:00,30.217
4,15-Jul-17,5:00:00,30.217
4,15-Jul-17,5:30:00,30.192
4,15-Jul-17,5:30:00,30.167
4,15-Jul-17,6:00:00,30.142
4,15-Jul-17,6:00:00,30.117
4,15-Jul-17,6:30:00,30.117
4,15-Jul-17,6:30:00,30.117
4,15-Jul-17,7:00:00,30.066
4,15-Jul-17,7:00:00,30.066
4,15-Jul-17,7:30:00,30.066
4,15-Jul-17,7:30:00,30.066
4,15-Jul-17,8:00:00,30.091
4,15-Jul-17,8:00:00,30.091
4,15-Jul-17,8:30:00,30.117
4,15-Jul-17,8:30:00,30.117
4,15-Jul-17,9:00:00,30.066
4,15-Jul-17,9:00:00,30.091
4,15-Jul-17,9:30:00,30.066
4,15-Jul-17,9:30:00,30.066
4,15-Jul-17,10:00:00,30.091
4,15-Jul-17,10:00:00,30.142
4,15-Jul-17,10:30:00,30.091
4,15-Jul-17,10:30:00,30.192
4,15-Jul-17,11:00:00,30.293
4,15-Jul-17,11:00:00,30.52
4,15-Jul-17,11:30:00,30.571
4,15-Jul-17,11:30:00,30.824
4,15-Jul-17,12:00:00,30.849
4,15-Jul-17,12:00:00,31.153
4,15-Jul-17,12:30:00,31.153
4,15-Jul-17,12:30:00,31.459
4,15-Jul-17,13:00:00,31.433
4,15-Jul-17,13:00:00,31.74
4,15-Jul-17,13:30:00,31.637
4,15-Jul-17,13:30:00,31.919
4,15-Jul-17,14:00:00,31.842
4,15-Jul-17,14:00:00,32.15
4,15-Jul-17,14:30:00,32.047
4,15-Jul-17,14:30:00,32.304
4,15-Jul-17,15:00:00,32.098
4,15-Jul-17,15:00:00,32.433
4,15-Jul-17,15:30:00,32.304
4,15-Jul-17,15:30:00,32.51
4,15-Jul-17,16:00:00,32.433
4,15-Jul-17,16:00:00,32.587
4,15-Jul-17,16:30:00,32.484
4,15-Jul-17,16:30:00,32.691
4,15-Jul-17,17:00:00,32.433
4,15-Jul-17,17:00:00,32.665
4,15-Jul-17,17:30:00,32.355
4,15-Jul-17,17:30:00,32.587
4,15-Jul-17,18:00:00,32.175
4,15-Jul-17,18:00:00,32.381
4,15-Jul-17,18:30:00,32.175
4,15-Jul-17,18:30:00,32.355
4,15-Jul-17,19:00:00,31.689
4,15-Jul-17,19:00:00,31.842
4,15-Jul-17,19:30:00,30.9
4,15-Jul-17,19:30:00,31.001
4,15-Jul-17,20:00:00,30.672
4,15-Jul-17,20:00:00,30.748
4,15-Jul-17,20:30:00,30.596
4,15-Jul-17,20:30:00,30.646
4,15-Jul-17,21:00:00,30.545
4,15-Jul-17,21:00:00,30.596
4,15-Jul-17,21:30:00,30.52
4,15-Jul-17,21:30:00,30.545
4,15-Jul-17,22:00:00,30.52
4,15-Jul-17,22:00:00,30.545
4,15-Jul-17,22:30:00,30.52
4,15-Jul-17,22:30:00,30.52
4,15-Jul-17,23:00:00,30.52
4,15-Jul-17,23:00:00,30.52
4,15-Jul-17,23:30:00,30.52
4,15-Jul-17,23:30:00,30.52
4,16-Jul-17,0:00:00,30.495
4,16-Jul-17,0:00:00,30.495
4,16-Jul-17,0:30:00,30.469
4,16-Jul-17,0:30:00,30.495
4,16-Jul-17,1:00:00,30.469
4,16-Jul-17,1:00:00,30.495
4,16-Jul-17,1:30:00,30.469
4,16-Jul-17,1:30:00,30.469
4,16-Jul-17,2:00:00,30.444
4,16-Jul-17,2:00:00,30.469
4,16-Jul-17,2:30:00,30.419
4,16-Jul-17,2:30:00,30.419
4,16-Jul-17,3:00:00,30.369
4,16-Jul-17,3:00:00,30.343
4,16-Jul-17,3:30:00,30.343
4,16-Jul-17,3:30:00,30.293
4,16-Jul-17,4:00:00,30.318
4,16-Jul-17,4:00:00,30.268
4,16-Jul-17,4:30:00,30.293
4,16-Jul-17,4:30:00,30.268
4,16-Jul-17,5:00:00,30.117
4,16-Jul-17,5:00:00,30.117
4,16-Jul-17,5:30:00,29.991
4,16-Jul-17,5:30:00,29.941
4,16-Jul-17,6:00:00,30.016
4,16-Jul-17,6:00:00,29.916
4,16-Jul-17,6:30:00,30.041
4,16-Jul-17,6:30:00,29.991
4,16-Jul-17,7:00:00,30.066
4,16-Jul-17,7:00:00,30.041
4,16-Jul-17,7:30:00,30.117
4,16-Jul-17,7:30:00,30.142
4,16-Jul-17,8:00:00,30.167
4,16-Jul-17,8:00:00,30.192
4,16-Jul-17,8:30:00,30.192
4,16-Jul-17,8:30:00,30.243
4,16-Jul-17,9:00:00,30.167
4,16-Jul-17,9:00:00,30.192
4,16-Jul-17,9:30:00,30.192
4,16-Jul-17,9:30:00,30.192
4,16-Jul-17,10:00:00,30.217
4,16-Jul-17,10:00:00,30.243
4,16-Jul-17,10:30:00,30.192
4,16-Jul-17,10:30:00,30.293
4,16-Jul-17,11:00:00,30.394
4,16-Jul-17,11:00:00,30.545
4,16-Jul-17,11:30:00,30.672
4,16-Jul-17,11:30:00,30.874
4,16-Jul-17,12:00:00,30.925
4,16-Jul-17,12:00:00,31.23
4,16-Jul-17,12:30:00,31.23
4,16-Jul-17,12:30:00,31.535
4,16-Jul-17,13:00:00,31.535
4,16-Jul-17,13:00:00,31.842
4,16-Jul-17,13:30:00,31.791
4,16-Jul-17,13:30:00,32.098
4,16-Jul-17,14:00:00,31.893
4,16-Jul-17,14:00:00,32.15
4,16-Jul-17,14:30:00,31.97
4,16-Jul-17,14:30:00,32.227
4,16-Jul-17,15:00:00,32.124
4,16-Jul-17,15:00:00,32.458
4,16-Jul-17,15:30:00,32.381
4,16-Jul-17,15:30:00,32.639
4,16-Jul-17,16:00:00,32.51
4,16-Jul-17,16:00:00,32.717
4,16-Jul-17,16:30:00,32.562
4,16-Jul-17,16:30:00,32.768
4,16-Jul-17,17:00:00,32.484
4,16-Jul-17,17:00:00,32.691
4,16-Jul-17,17:30:00,32.304
4,16-Jul-17,17:30:00,32.587
4,16-Jul-17,18:00:00,32.381
4,16-Jul-17,18:00:00,32.613
4,16-Jul-17,18:30:00,32.253
4,16-Jul-17,18:30:00,32.458
4,16-Jul-17,19:00:00,31.535
4,16-Jul-17,19:00:00,31.663
4,16-Jul-17,19:30:00,31.001
4,16-Jul-17,19:30:00,31.077
4,16-Jul-17,20:00:00,30.849
4,16-Jul-17,20:00:00,30.9
4,16-Jul-17,20:30:00,30.773
4,16-Jul-17,20:30:00,30.773
4,16-Jul-17,21:00:00,30.748
4,16-Jul-17,21:00:00,30.748
4,16-Jul-17,21:30:00,30.722
4,16-Jul-17,21:30:00,30.722
4,16-Jul-17,22:00:00,30.722
4,16-Jul-17,22:00:00,30.672
4,16-Jul-17,22:30:00,30.697
4,16-Jul-17,22:30:00,30.646
4,16-Jul-17,23:00:00,30.646
4,16-Jul-17,23:00:00,30.621
4,16-Jul-17,23:30:00,30.646
4,16-Jul-17,23:30:00,30.596
4,17-Jul-17,0:00:00,30.621
4,17-Jul-17,0:00:00,30.571
4,17-Jul-17,0:30:00,30.621
4,17-Jul-17,0:30:00,30.571
4,17-Jul-17,1:00:00,30.621
4,17-Jul-17,1:00:00,30.571
4,17-Jul-17,1:30:00,30.596
4,17-Jul-17,1:30:00,30.571
4,17-Jul-17,2:00:00,30.571
4,17-Jul-17,2:00:00,30.52
4,17-Jul-17,2:30:00,30.495
4,17-Jul-17,2:30:00,30.495
4,17-Jul-17,3:00:00,30.444
4,17-Jul-17,3:00:00,30.419
4,17-Jul-17,3:30:00,30.394
4,17-Jul-17,3:30:00,30.369
4,17-Jul-17,4:00:00,30.369
4,17-Jul-17,4:00:00,30.343
4,17-Jul-17,4:30:00,30.343
4,17-Jul-17,4:30:00,30.318
4,17-Jul-17,5:00:00,30.318
4,17-Jul-17,5:00:00,30.293
4,17-Jul-17,5:30:00,30.318
4,17-Jul-17,5:30:00,30.268
4,17-Jul-17,6:00:00,30.268
4,17-Jul-17,6:00:00,30.268
4,17-Jul-17,6:30:00,30.091
4,17-Jul-17,6:30:00,30.091
4,17-Jul-17,7:00:00,29.991
4,17-Jul-17,7:00:00,29.89
4,17-Jul-17,7:30:00,30.016
4,17-Jul-17,7:30:00,29.89
4,17-Jul-17,8:00:00,30.117
4,17-Jul-17,8:00:00,30.066
4,17-Jul-17,8:30:00,30.167
4,17-Jul-17,8:30:00,30.192
4,17-Jul-17,9:00:00,30.217
4,17-Jul-17,9:00:00,30.217
4,17-Jul-17,9:30:00,29.69
4,17-Jul-17,9:30:00,29.991
4,17-Jul-17,10:00:00,29.464
4,17-Jul-17,10:00:00,29.74
4,17-Jul-17,10:30:00,29.665
4,17-Jul-17,10:30:00,29.615
4,17-Jul-17,11:00:00,29.615
4,17-Jul-17,11:00:00,29.615
4,17-Jul-17,11:30:00,29.414
4,17-Jul-17,11:30:00,29.515
4,17-Jul-17,12:00:00,29.615
4,17-Jul-17,12:00:00,29.64
4,17-Jul-17,12:30:00,29.815
4,17-Jul-17,12:30:00,29.715
4,17-Jul-17,13:00:00,29.941
4,17-Jul-17,13:00:00,29.89
4,17-Jul-17,13:30:00,30.016
4,17-Jul-17,13:30:00,30.016
4,17-Jul-17,14:00:00,30.167
4,17-Jul-17,14:00:00,30.192
4,17-Jul-17,14:30:00,30.091
4,17-Jul-17,14:30:00,30.142
4,17-Jul-17,15:00:00,29.865
4,17-Jul-17,15:00:00,29.966
4,17-Jul-17,15:30:00,29.615
4,17-Jul-17,15:30:00,29.74
4,17-Jul-17,16:00:00,29.439
4,17-Jul-17,16:00:00,29.389
4,17-Jul-17,16:30:00,29.34
4,17-Jul-17,16:30:00,29.315
4,17-Jul-17,17:00:00,29.29
4,17-Jul-17,17:00:00,29.24
4,17-Jul-17,17:30:00,29.34
4,17-Jul-17,17:30:00,29.265
4,17-Jul-17,18:00:00,29.665
4,17-Jul-17,18:00:00,29.49
4,17-Jul-17,18:30:00,29.715
4,17-Jul-17,18:30:00,29.64
4,17-Jul-17,19:00:00,29.865
4,17-Jul-17,19:00:00,29.815
4,17-Jul-17,19:30:00,29.74
4,17-Jul-17,19:30:00,29.79
4,17-Jul-17,20:00:00,29.74
4,17-Jul-17,20:00:00,29.665
4,17-Jul-17,20:30:00,29.79
4,17-Jul-17,20:30:00,29.715
4,17-Jul-17,21:00:00,29.765
4,17-Jul-17,21:00:00,29.69
4,17-Jul-17,21:30:00,29.74
4,17-Jul-17,21:30:00,29.665
4,17-Jul-17,22:00:00,29.69
4,17-Jul-17,22:00:00,29.665
4,17-Jul-17,22:30:00,29.715
4,17-Jul-17,22:30:00,29.665
4,17-Jul-17,23:00:00,29.715
4,17-Jul-17,23:00:00,29.665
4,17-Jul-17,23:30:00,29.715
4,17-Jul-17,23:30:00,29.64
4,18-Jul-17,0:00:00,29.665
4,18-Jul-17,0:00:00,29.59
4,18-Jul-17,0:30:00,29.615
4,18-Jul-17,0:30:00,29.54
4,18-Jul-17,1:00:00,29.615
4,18-Jul-17,1:00:00,29.515
4,18-Jul-17,1:30:00,29.64
4,18-Jul-17,1:30:00,29.54
4,18-Jul-17,2:00:00,29.54
4,18-Jul-17,2:00:00,29.389
4,18-Jul-17,2:30:00,29.515
4,18-Jul-17,2:30:00,29.34
4,18-Jul-17,3:00:00,29.515
4,18-Jul-17,3:00:00,29.315
4,18-Jul-17,3:30:00,29.49
4,18-Jul-17,3:30:00,29.315
4,18-Jul-17,4:00:00,29.49
4,18-Jul-17,4:00:00,29.315
4,18-Jul-17,4:30:00,29.515
4,18-Jul-17,4:30:00,29.34
4,18-Jul-17,5:00:00,29.54
4,18-Jul-17,5:00:00,29.365
4,18-Jul-17,5:30:00,29.54
4,18-Jul-17,5:30:00,29.389
4,18-Jul-17,6:00:00,29.515
4,18-Jul-17,6:00:00,29.389
4,18-Jul-17,6:30:00,29.515
4,18-Jul-17,6:30:00,29.389
4,18-Jul-17,7:00:00,29.515
4,18-Jul-17,7:00:00,29.365
4,18-Jul-17,7:30:00,29.14
4,18-Jul-17,7:30:00,28.99
4,18-Jul-17,8:00:00,28.593
4,18-Jul-17,8:00:00,28.196
4,18-Jul-17,8:30:00,28.593
4,18-Jul-17,8:30:00,28.023
4,18-Jul-17,9:00:00,28.891
4,18-Jul-17,9:00:00,28.568
4,18-Jul-17,9:30:00,29.065
4,18-Jul-17,9:30:00,28.99
4,18-Jul-17,10:00:00,29.165
4,18-Jul-17,10:00:00,29.165
4,18-Jul-17,10:30:00,29.165
4,18-Jul-17,10:30:00,29.14
4,18-Jul-17,11:00:00,29.414
4,18-Jul-17,11:00:00,29.515
4,18-Jul-17,11:30:00,29.615
4,18-Jul-17,11:30:00,29.865
4,18-Jul-17,12:00:00,29.79
4,18-Jul-17,12:00:00,30.066
4,18-Jul-17,12:30:00,29.966
4,18-Jul-17,12:30:00,30.091
4,18-Jul-17,13:00:00,30.217
4,18-Jul-17,13:00:00,30.394
4,18-Jul-17,13:30:00,30.571
4,18-Jul-17,13:30:00,30.722
4,18-Jul-17,14:00:00,30.824
4,18-Jul-17,14:00:00,31.026
4,18-Jul-17,14:30:00,31.052
4,18-Jul-17,14:30:00,31.281
4,18-Jul-17,15:00:00,31.128
4,18-Jul-17,15:00:00,31.459
4,18-Jul-17,15:30:00,31.382
4,18-Jul-17,15:30:00,31.561
4,18-Jul-17,16:00:00,31.408
4,18-Jul-17,16:00:00,31.561
4,18-Jul-17,16:30:00,31.484
4,18-Jul-17,16:30:00,31.714
4,18-Jul-17,17:00:00,31.408
4,18-Jul-17,17:00:00,31.586
4,18-Jul-17,17:30:00,31.255
4,18-Jul-17,17:30:00,31.484
4,18-Jul-17,18:00:00,31.382
4,18-Jul-17,18:00:00,31.535
4,18-Jul-17,18:30:00,31.408
4,18-Jul-17,18:30:00,31.535
4,18-Jul-17,19:00:00,30.95
4,18-Jul-17,19:00:00,31.052
4,18-Jul-17,19:30:00,30.369
4,18-Jul-17,19:30:00,30.444
4,18-Jul-17,20:00:00,30.167
4,18-Jul-17,20:00:00,30.217
4,18-Jul-17,20:30:00,30.091
4,18-Jul-17,20:30:00,30.091
4,18-Jul-17,21:00:00,30.016
4,18-Jul-17,21:00:00,30.041
4,18-Jul-17,21:30:00,30.016
4,18-Jul-17,21:30:00,30.016
4,18-Jul-17,22:00:00,29.966
4,18-Jul-17,22:00:00,29.966
4,18-Jul-17,22:30:00,29.966
4,18-Jul-17,22:30:00,29.941
4,18-Jul-17,23:00:00,29.966
4,18-Jul-17,23:00:00,29.941
4,18-Jul-17,23:30:00,29.966
4,18-Jul-17,23:30:00,29.941
4,19-Jul-17,0:00:00,29.941
4,19-Jul-17,0:00:00,29.916
4,19-Jul-17,0:30:00,29.916
4,19-Jul-17,0:30:00,29.89
4,19-Jul-17,1:00:00,29.89
4,19-Jul-17,1:00:00,29.865
4,19-Jul-17,1:30:00,29.84
4,19-Jul-17,1:30:00,29.815
4,19-Jul-17,2:00:00,29.79
4,19-Jul-17,2:00:00,29.79
4,19-Jul-17,2:30:00,29.765
4,19-Jul-17,2:30:00,29.765
4,19-Jul-17,3:00:00,29.765
4,19-Jul-17,3:00:00,29.765
4,19-Jul-17,3:30:00,29.74
4,19-Jul-17,3:30:00,29.74
4,19-Jul-17,4:00:00,29.74
4,19-Jul-17,4:00:00,29.715
4,19-Jul-17,4:30:00,29.715
4,19-Jul-17,4:30:00,29.69
4,19-Jul-17,5:00:00,29.715
4,19-Jul-17,5:00:00,29.665
4,19-Jul-17,5:30:00,29.665
4,19-Jul-17,5:30:00,29.64
4,19-Jul-17,6:00:00,29.615
4,19-Jul-17,6:00:00,29.615
4,19-Jul-17,6:30:00,29.615
4,19-Jul-17,6:30:00,29.565
4,19-Jul-17,7:00:00,29.615
4,19-Jul-17,7:00:00,29.59
4,19-Jul-17,7:30:00,29.665
4,19-Jul-17,7:30:00,29.665
4,19-Jul-17,8:00:00,29.715
4,19-Jul-17,8:00:00,29.715
4,19-Jul-17,8:30:00,29.74
4,19-Jul-17,8:30:00,29.74
4,19-Jul-17,9:00:00,29.79
4,19-Jul-17,9:00:00,29.79
4,19-Jul-17,9:30:00,29.765
4,19-Jul-17,9:30:00,29.765
4,19-Jul-17,10:00:00,29.79
4,19-Jul-17,10:00:00,29.815
4,19-Jul-17,10:30:00,29.865
4,19-Jul-17,10:30:00,29.941
4,19-Jul-17,11:00:00,30.016
4,19-Jul-17,11:00:00,30.217
4,19-Jul-17,11:30:00,30.192
4,19-Jul-17,11:30:00,30.52
4,19-Jul-17,12:00:00,30.419
4,19-Jul-17,12:00:00,30.824
4,19-Jul-17,12:30:00,30.646
4,19-Jul-17,12:30:00,31.052
4,19-Jul-17,13:00:00,30.849
4,19-Jul-17,13:00:00,31.179
4,19-Jul-17,13:30:00,30.9
4,19-Jul-17,13:30:00,31.103
4,19-Jul-17,14:00:00,30.95
4,19-Jul-17,14:00:00,31.128
4,19-Jul-17,14:30:00,31.128
4,19-Jul-17,14:30:00,31.306
4,19-Jul-17,15:00:00,31.077
4,19-Jul-17,15:00:00,31.281
4,19-Jul-17,15:30:00,30.95
4,19-Jul-17,15:30:00,31.103
4,19-Jul-17,16:00:00,30.748
4,19-Jul-17,16:00:00,30.9
4,19-Jul-17,16:30:00,31.026
4,19-Jul-17,16:30:00,31.077
4,19-Jul-17,17:00:00,30.925
4,19-Jul-17,17:00:00,31.052
4,19-Jul-17,17:30:00,30.925
4,19-Jul-17,17:30:00,31.052
4,19-Jul-17,18:00:00,31.001
4,19-Jul-17,18:00:00,31.077
4,19-Jul-17,18:30:00,31.153
4,19-Jul-17,18:30:00,31.204
4,19-Jul-17,19:00:00,31.026
4,19-Jul-17,19:00:00,31.128
4,19-Jul-17,19:30:00,30.444
4,19-Jul-17,19:30:00,30.369
4,19-Jul-17,20:00:00,30.142
4,19-Jul-17,20:00:00,30.041
4,19-Jul-17,20:30:00,30.066
4,19-Jul-17,20:30:00,29.916
4,19-Jul-17,21:00:00,30.041
4,19-Jul-17,21:00:00,29.865
4,19-Jul-17,21:30:00,30.041
4,19-Jul-17,21:30:00,29.865
4,19-Jul-17,22:00:00,30.041
4,19-Jul-17,22:00:00,29.865
4,19-Jul-17,22:30:00,30.016
4,19-Jul-17,22:30:00,29.84
4,19-Jul-17,23:00:00,29.966
4,19-Jul-17,23:00:00,29.79
4,19-Jul-17,23:30:00,29.966
4,19-Jul-17,23:30:00,29.765
4,20-Jul-17,0:00:00,29.966
4,20-Jul-17,0:00:00,29.765
4,20-Jul-17,0:30:00,29.966
4,20-Jul-17,0:30:00,29.765
4,20-Jul-17,1:00:00,29.966
4,20-Jul-17,1:00:00,29.765
4,20-Jul-17,1:30:00,29.916
4,20-Jul-17,1:30:00,29.715
4,20-Jul-17,2:00:00,29.865
4,20-Jul-17,2:00:00,29.665
4,20-Jul-17,2:30:00,29.89
4,20-Jul-17,2:30:00,29.69
4,20-Jul-17,3:00:00,29.815
4,20-Jul-17,3:00:00,29.64
4,20-Jul-17,3:30:00,29.79
4,20-Jul-17,3:30:00,29.59
4,20-Jul-17,4:00:00,29.79
4,20-Jul-17,4:00:00,29.59
4,20-Jul-17,4:30:00,29.765
4,20-Jul-17,4:30:00,29.565
4,20-Jul-17,5:00:00,29.765
4,20-Jul-17,5:00:00,29.565
4,20-Jul-17,5:30:00,29.74
4,20-Jul-17,5:30:00,29.54
4,20-Jul-17,6:00:00,29.715
4,20-Jul-17,6:00:00,29.515
4,20-Jul-17,6:30:00,29.69
4,20-Jul-17,6:30:00,29.49
4,20-Jul-17,7:00:00,29.69
4,20-Jul-17,7:00:00,29.49
4,20-Jul-17,7:30:00,29.69
4,20-Jul-17,7:30:00,29.515
4,20-Jul-17,8:00:00,29.74
4,20-Jul-17,8:00:00,29.565
4,20-Jul-17,8:30:00,29.74
4,20-Jul-17,8:30:00,29.59
4,20-Jul-17,9:00:00,29.815
4,20-Jul-17,9:00:00,29.665
4,20-Jul-17,9:30:00,29.815
4,20-Jul-17,9:30:00,29.69
4,20-Jul-17,10:00:00,29.74
4,20-Jul-17,10:00:00,29.715
4,20-Jul-17,10:30:00,29.74
4,20-Jul-17,10:30:00,29.715
4,20-Jul-17,11:00:00,29.79
4,20-Jul-17,11:00:00,29.865
4,20-Jul-17,11:30:00,29.966
4,20-Jul-17,11:30:00,30.142
4,20-Jul-17,12:00:00,30.192
4,20-Jul-17,12:00:00,30.419
4,20-Jul-17,12:30:00,30.444
